tx_id,customer_id,account_id,tx_date,amount,currency,direction,category,description_raw,counterparty_key,is_recurring_flag,is_variable_amount
TX00001333,CUST00001,CUST00001_CHECKING,2025-10-15,-33.4158996184206,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00001334,CUST00001,CUST00001_CHECKING,2025-10-02,-33.06324375172808,EUR,DEBIT,MISCELLANEOUS,WIRE TRANSFER PURCHASE,WIRE TRANSFER,False,True
TX00001335,CUST00001,CUST00001_CHECKING,2025-10-06,-56.4563972584021,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00001336,CUST00001,CUST00001_CHECKING,2025-10-24,-52.03116265425963,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,FARMERS MARKET,False,True
TX00001337,CUST00001,CUST00001_CHECKING,2025-10-07,-24.511489477075664,EUR,DEBIT,SHOPPING,ONLINE MARKETPLACE PURCHASE,ONLINE MARKETPLACE,False,True
TX00001338,CUST00001,CUST00001_CHECKING,2025-10-05,-66.46737578619611,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,HARDWARE STORE,False,True
TX00001339,CUST00001,CUST00001_CHECKING,2025-10-18,-63.823472527938804,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00001340,CUST00001,CUST00001_CHECKING,2025-10-20,-30.808777050331,EUR,DEBIT,RESTAURANT,LOCAL DINER PURCHASE,LOCAL DINER,False,True
TX00001341,CUST00001,CUST00001_CHECKING,2025-10-05,-41.26080028145775,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00001342,CUST00001,CUST00001_CHECKING,2025-10-23,-5.076555792757984,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00001343,CUST00001,CUST00001_CHECKING,2025-10-26,-41.65870176675226,EUR,DEBIT,HEALTHCARE,MEDICAL CLINIC PURCHASE,,False,True
TX00001344,CUST00001,CUST00001_CHECKING,2025-10-17,-22.135731849294373,EUR,DEBIT,GROCERIES,,WHOLESALE CLUB,False,True
TX00001345,CUST00001,CUST00001_CHECKING,2025-10-03,-12.076630549784173,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00001346,CUST00001,CUST00001_CHECKING,2025-10-10,-25.591435208325116,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,ELECTRIC COMPANY,False,True
TX00001347,CUST00001,CUST00001_CHECKING,2025-10-03,-6.156925686954768,EUR,DEBIT,TRANSPORT,CAR RENTAL PURCHASE,CAR RENTAL,False,True
TX00001348,CUST00001,CUST00001_CHECKING,2025-10-12,-79.48199768321972,EUR,DEBIT,UTILITIES,GREEN ENERGY LTD PURCHASE,GREEN ENERGY LTD,False,True
TX00001349,CUST00001,CUST00001_CHECKING,2025-10-11,-209.2526091942133,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,HOME GOODS STORE,False,True
TX00001350,CUST00001,CUST00001_CHECKING,2025-10-06,-24.4429459378473,EUR,DEBIT,RESTAURANT,SANDWICH SHOP PURCHASE,SANDWICH SHOP,False,True
TX00001351,CUST00001,CUST00001_CHECKING,2025-10-06,-36.546662614969584,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001352,CUST00001,CUST00001_CHECKING,2025-10-15,-11.693789916843626,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00001353,CUST00001,CUST00001_CHECKING,2025-10-01,-27.031413915661513,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00001354,CUST00001,CUST00001_CHECKING,2025-10-07,-3.4097328465935677,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE B PURCHASE,STREAMING SERVICE B,False,True
TX00001355,CUST00001,CUST00001_CHECKING,2025-10-09,-22.901430720683834,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00001356,CUST00001,CUST00001_CHECKING,2025-10-06,-22.698712647790746,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,FARMERS MARKET,False,True
TX00001357,CUST00001,CUST00001_CHECKING,2025-10-15,-14.232080612382507,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00001358,CUST00001,CUST00001_CHECKING,2025-10-20,-40.93333391364769,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00001359,CUST00001,CUST00001_CHECKING,2025-10-24,-11.617500126517383,EUR,DEBIT,RESTAURANT,ITALIAN RESTAURANT PURCHASE,ITALIAN RESTAURANT,False,True
TX00001360,CUST00001,CUST00001_CHECKING,2025-10-24,-33.265505880479964,EUR,DEBIT,UTILITIES,,MUNICIPAL UTILITIES,False,True
TX00001361,CUST00001,CUST00001_CHECKING,2025-10-14,-9.948959357008185,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,,False,True
TX00001362,CUST00001,CUST00001_CHECKING,2025-10-16,-61.7054307087549,EUR,DEBIT,HEALTHCARE,OPTICIAN PURCHASE,OPTICIAN,False,True
TX00001363,CUST00001,CUST00001_CHECKING,2025-10-11,-164.51032774481214,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00001364,CUST00001,CUST00001_CHECKING,2025-10-22,-26.117832271858145,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00001365,CUST00001,CUST00001_CHECKING,2025-10-26,-45.12731283113443,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00001366,CUST00001,CUST00001_CHECKING,2025-10-17,-7.100923131951364,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE B PURCHASE,STREAMING SERVICE B,False,True
TX00001367,CUST00001,CUST00001_CHECKING,2025-10-01,-11.810369521017128,EUR,DEBIT,RESTAURANT,FAST FOOD CHAIN A PURCHASE,FAST FOOD CHAIN A,False,True
TX00001368,CUST00001,CUST00001_CHECKING,2025-10-04,-5.432495904885432,EUR,DEBIT,MISCELLANEOUS,WIRE TRANSFER PURCHASE,WIRE TRANSFER,False,True
TX00001369,CUST00001,CUST00001_CHECKING,2025-10-16,-42.0074933769443,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00001370,CUST00001,CUST00001_CHECKING,2025-10-22,-22.180489053064143,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00001371,CUST00001,CUST00001_CHECKING,2025-10-02,-23.846926168066428,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00001372,CUST00001,CUST00001_CHECKING,2025-10-10,-29.07403417244103,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001373,CUST00001,CUST00001_CHECKING,2025-10-01,-65.09048765967974,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00001374,CUST00001,CUST00001_CHECKING,2025-10-25,-48.62419351974097,EUR,DEBIT,UTILITIES,GAS SUPPLY INC PURCHASE,GAS SUPPLY INC,False,True
TX00001375,CUST00001,CUST00001_CHECKING,2025-10-27,-2.802137689856835,EUR,DEBIT,TRANSPORT,BIKE SHARE PURCHASE,BIKE SHARE,False,True
TX00001376,CUST00001,CUST00001_CHECKING,2025-10-17,-32.86673430673273,EUR,DEBIT,SHOPPING,DISCOUNT RETAILER PURCHASE,DISCOUNT RETAILER,False,True
TX00001377,CUST00001,CUST00001_CHECKING,2025-10-14,-33.824909325868326,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00001378,CUST00001,CUST00001_CHECKING,2025-10-16,-19.550203615093075,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,COFFEE SHOP CHAIN,False,True
TX00001379,CUST00001,CUST00001_CHECKING,2025-10-10,-61.85329440350273,EUR,DEBIT,GROCERIES,,FRESH PRODUCE STORE,False,True
TX00001380,CUST00001,CUST00001_CHECKING,2025-10-18,-35.83968876023355,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00001381,CUST00001,CUST00001_CHECKING,2025-10-09,-13.291556646762553,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00001382,CUST00001,CUST00001_CHECKING,2025-10-15,-585.1601483839834,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00001383,CUST00001,CUST00001_SAVINGS,2025-10-15,585.1601483839834,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00001384,CUST00001,CUST00001_CHECKING,2025-11-01,2664.593364993255,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-11,GOVERNMENT AGENCY,True,False
TX00001385,CUST00001,CUST00001_CHECKING,2025-11-04,2688.29341620177,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-11,UNIVERSITY PAYROLL,True,False
TX00001386,CUST00001,CUST00001_CHECKING,2025-11-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,,,True,False
TX00001387,CUST00001,CUST00001_CHECKING,2025-11-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-11,LANDLORD SERVICES,True,False
TX00001388,CUST00001,CUST00001_CHECKING,2025-11-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-11,FITNESS APP,True,False
TX00001389,CUST00001,CUST00001_CHECKING,2025-11-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-11,PERSONAL LOANS INC,True,False
TX00001390,CUST00001,CUST00001_CHECKING,2025-11-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-11,HOME MORTGAGE BANK,True,False
TX00001391,CUST00001,CUST00001_CHECKING,2025-11-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-11,MUSIC UNLIMITED,True,False
TX00001392,CUST00001,CUST00001_CHECKING,2025-11-25,-276.4784860194255,EUR,DEBIT,UTILITIES,,,True,True
TX00001393,CUST00001,CUST00001_CHECKING,2025-11-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2025-11,AUTO INSURANCE INC,True,False
TX00001394,CUST00001,CUST00001_CHECKING,2025-11-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-11,,True,False
TX00001395,CUST00001,CUST00001_CHECKING,2025-11-20,-90.5111439413406,EUR,DEBIT,UTILITIES,UTILITIES 2025-11,ELECTRIC COMPANY,True,True
TX00001396,CUST00001,CUST00001_CHECKING,2025-11-11,-18.7927861910157,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE B PURCHASE,STREAMING SERVICE B,False,True
TX00001397,CUST00001,CUST00001_CHECKING,2025-11-01,-33.59015337168361,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00001398,CUST00001,CUST00001_CHECKING,2025-11-12,-23.198889618730764,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001399,CUST00001,CUST00001_CHECKING,2025-11-11,-65.07288024001426,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001400,CUST00001,CUST00001_CHECKING,2025-11-02,-15.544945185937037,EUR,DEBIT,GROCERIES,,BAKERY DELIGHTS,False,True
TX00001401,CUST00001,CUST00001_CHECKING,2025-11-14,-17.024397024317874,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00001402,CUST00001,CUST00001_CHECKING,2025-11-19,-4.027796131270006,EUR,DEBIT,RESTAURANT,,CHINESE TAKEAWAY,False,True
TX00001403,CUST00001,CUST00001_CHECKING,2025-11-24,-27.64795139474293,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00001404,CUST00001,CUST00001_CHECKING,2025-11-04,-29.216096742461037,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001405,CUST00001,CUST00001_CHECKING,2025-11-09,-43.258011331308346,EUR,DEBIT,GROCERIES,,DISCOUNT GROCERY,False,True
TX00001406,CUST00001,CUST00001_CHECKING,2025-11-27,-15.715636368299936,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,PIZZA DELIVERY,False,True
TX00001407,CUST00001,CUST00001_CHECKING,2025-11-01,-22.59902145028966,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001408,CUST00001,CUST00001_CHECKING,2025-11-12,-14.893712519769574,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
TX00001409,CUST00001,CUST00001_CHECKING,2025-11-20,-15.49907090586742,EUR,DEBIT,TRANSPORT,RIDE SHARE APP PURCHASE,RIDE SHARE APP,False,True
TX00001410,CUST00001,CUST00001_CHECKING,2025-11-08,-19.01740255265632,EUR,DEBIT,ENTERTAINMENT,,CONCERT VENUE,False,True
TX00001411,CUST00001,CUST00001_CHECKING,2025-11-03,-4.268063426930556,EUR,DEBIT,TRANSPORT,CAR RENTAL PURCHASE,,False,True
TX00001412,CUST00001,CUST00001_CHECKING,2025-11-14,-24.322306121469246,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00001413,CUST00001,CUST00001_CHECKING,2025-11-08,-4.228751684734224,EUR,DEBIT,TRANSPORT,FUEL STATION A PURCHASE,FUEL STATION A,False,True
TX00001414,CUST00001,CUST00001_CHECKING,2025-11-16,-20.552298276220277,EUR,DEBIT,GROCERIES,,CONVENIENCE STORE,False,True
TX00001415,CUST00001,CUST00001_CHECKING,2025-11-04,-16.483105800332734,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,HARDWARE STORE,False,True
TX00001416,CUST00001,CUST00001_CHECKING,2025-11-10,-21.706689132073652,EUR,DEBIT,MISCELLANEOUS,,CHECK DEPOSIT,False,True
TX00001417,CUST00001,CUST00001_CHECKING,2025-11-21,-32.51511352656193,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00001418,CUST00001,CUST00001_CHECKING,2025-11-01,-22.10469432469524,EUR,DEBIT,RESTAURANT,INDIAN CUISINE PURCHASE,,False,True
TX00001419,CUST00001,CUST00001_CHECKING,2025-11-15,-45.81620219442841,EUR,DEBIT,GROCERIES,,FARMERS MARKET,False,True
TX00001420,CUST00001,CUST00001_CHECKING,2025-11-20,-5.557401820336622,EUR,DEBIT,TRANSPORT,,CAR RENTAL,False,True
TX00001421,CUST00001,CUST00001_CHECKING,2025-11-17,-48.226195708126134,EUR,DEBIT,RESTAURANT,MEXICAN GRILL PURCHASE,MEXICAN GRILL,False,True
TX00001422,CUST00001,CUST00001_CHECKING,2025-11-23,-36.80198354818728,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00001423,CUST00001,CUST00001_CHECKING,2025-11-06,-7.479167555197871,EUR,DEBIT,MISCELLANEOUS,CHECK DEPOSIT PURCHASE,CHECK DEPOSIT,False,True
TX00001424,CUST00001,CUST00001_CHECKING,2025-11-20,-13.707208428805961,EUR,DEBIT,RESTAURANT,INDIAN CUISINE PURCHASE,,False,True
TX00001425,CUST00001,CUST00001_CHECKING,2025-11-02,-47.83083796056236,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001426,CUST00001,CUST00001_CHECKING,2025-11-16,-34.15653918983479,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00001427,CUST00001,CUST00001_CHECKING,2025-11-14,-23.67103158229384,EUR,DEBIT,SUBSCRIPTION,CLOUD STORAGE PURCHASE,CLOUD STORAGE,False,True
TX00001428,CUST00001,CUST00001_CHECKING,2025-11-07,-3.224993610003205,EUR,DEBIT,TRANSPORT,PUBLIC TRANSIT PURCHASE,,False,True
TX00001429,CUST00001,CUST00001_CHECKING,2025-11-24,-42.61860552063112,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001430,CUST00001,CUST00001_CHECKING,2025-11-20,-45.298285390280476,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,,False,True
TX00001431,CUST00001,CUST00001_CHECKING,2025-11-21,-71.85032658519359,EUR,DEBIT,GROCERIES,,FARMERS MARKET,False,True
TX00001432,CUST00001,CUST00001_CHECKING,2025-11-17,-49.159155517678606,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00001433,CUST00001,CUST00001_CHECKING,2025-11-12,-37.16183707665303,EUR,DEBIT,SHOPPING,ONLINE MARKETPLACE PURCHASE,ONLINE MARKETPLACE,False,True
TX00001434,CUST00001,CUST00001_CHECKING,2025-11-10,-63.46386929705138,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001435,CUST00001,CUST00001_CHECKING,2025-11-25,-5.302297585832288,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,,False,True
TX00001436,CUST00001,CUST00001_CHECKING,2025-11-03,-43.779017787112835,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,,False,True
TX00001437,CUST00001,CUST00001_CHECKING,2025-11-09,-56.11420040455003,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001438,CUST00001,CUST00001_CHECKING,2025-11-16,-7.179165648736356,EUR,DEBIT,TRANSPORT,RIDE SHARE APP PURCHASE,RIDE SHARE APP,False,True
TX00001439,CUST00001,CUST00001_CHECKING,2025-11-24,-67.41357651660665,EUR,DEBIT,ENTERTAINMENT,BOWLING ALLEY PURCHASE,BOWLING ALLEY,False,True
TX00001440,CUST00001,CUST00001_CHECKING,2025-11-27,-17.08707409333712,EUR,DEBIT,RESTAURANT,ITALIAN RESTAURANT PURCHASE,ITALIAN RESTAURANT,False,True
TX00001441,CUST00001,CUST00001_CHECKING,2025-11-01,-45.70013744057658,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00001442,CUST00001,CUST00001_CHECKING,2025-11-15,-10.461499877931482,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,COFFEE SHOP CHAIN,False,True
TX00001443,CUST00001,CUST00001_CHECKING,2025-11-15,-46.31214538615854,EUR,DEBIT,GROCERIES,,FRESH PRODUCE STORE,False,True
TX00001444,CUST00001,CUST00001_CHECKING,2025-11-17,-54.727704416166304,EUR,DEBIT,TRANSPORT,,PUBLIC TRANSIT,False,True
TX00001445,CUST00001,CUST00001_CHECKING,2025-11-17,-19.508464588727172,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00001446,CUST00001,CUST00001_CHECKING,2025-11-10,-59.816968574323454,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00001447,CUST00001,CUST00001_CHECKING,2025-11-05,-9.80290863596592,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00001448,CUST00001,CUST00001_CHECKING,2025-11-15,-380.0753918968944,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00001449,CUST00001,CUST00001_SAVINGS,2025-11-15,380.0753918968944,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00001450,CUST00001,CUST00001_CHECKING,2025-12-03,2862.748227059467,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-12,,True,False
TX00001451,CUST00001,CUST00001_CHECKING,2025-12-04,2785.34233627843,EUR,CREDIT,SALARY,SALARY PAYMENT 2025-12,MANUFACTURING PLUS,True,False
TX00001452,CUST00001,CUST00001_CHECKING,2025-12-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,,PERSONAL LOANS INC,True,False
TX00001453,CUST00001,CUST00001_CHECKING,2025-12-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,,LANDLORD SERVICES,True,False
TX00001454,CUST00001,CUST00001_CHECKING,2025-12-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2025-12,FITNESS APP,True,False
TX00001455,CUST00001,CUST00001_CHECKING,2025-12-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-12,PERSONAL LOANS INC,True,False
TX00001456,CUST00001,CUST00001_CHECKING,2025-12-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2025-12,HOME MORTGAGE BANK,True,False
TX00001457,CUST00001,CUST00001_CHECKING,2025-12-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,,MUSIC UNLIMITED,True,False
TX00001458,CUST00001,CUST00001_CHECKING,2025-12-25,-276.4784860194255,EUR,DEBIT,UTILITIES,UTILITIES 2025-12,GAS SUPPLY INC,True,True
TX00001459,CUST00001,CUST00001_CHECKING,2025-12-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2025-12,AUTO INSURANCE INC,True,False
TX00001460,CUST00001,CUST00001_CHECKING,2025-12-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2025-12,PERSONAL LOANS INC,True,False
TX00001461,CUST00001,CUST00001_CHECKING,2025-12-20,-90.5111439413406,EUR,DEBIT,UTILITIES,UTILITIES 2025-12,,True,True
TX00001462,CUST00001,CUST00001_CHECKING,2025-12-13,-57.968924367640376,EUR,DEBIT,ENTERTAINMENT,,BOWLING ALLEY,False,True
TX00001463,CUST00001,CUST00001_CHECKING,2025-12-15,-11.494386790724498,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00001464,CUST00001,CUST00001_CHECKING,2025-12-09,-3.463154683704294,EUR,DEBIT,TRANSPORT,FUEL STATION A PURCHASE,FUEL STATION A,False,True
TX00001465,CUST00001,CUST00001_CHECKING,2025-12-27,-23.529080748552587,EUR,DEBIT,TRANSPORT,BIKE SHARE PURCHASE,BIKE SHARE,False,True
TX00001466,CUST00001,CUST00001_CHECKING,2025-12-24,-65.06950518127547,EUR,DEBIT,UTILITIES,WATER UTILITY CO PURCHASE,WATER UTILITY CO,False,True
TX00001467,CUST00001,CUST00001_CHECKING,2025-12-26,-10.85231620342141,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,PIZZA DELIVERY,False,True
TX00001468,CUST00001,CUST00001_CHECKING,2025-12-10,-18.20669248015908,EUR,DEBIT,TRANSPORT,FUEL STATION A PURCHASE,FUEL STATION A,False,True
TX00001469,CUST00001,CUST00001_CHECKING,2025-12-03,-30.640299906781955,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001470,CUST00001,CUST00001_CHECKING,2025-12-03,-1.5109897164091632,EUR,DEBIT,TRANSPORT,,CAR RENTAL,False,True
TX00001471,CUST00001,CUST00001_CHECKING,2025-12-09,-47.46380693755429,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,ELECTRIC COMPANY,False,True
TX00001472,CUST00001,CUST00001_CHECKING,2025-12-24,-15.991737292507906,EUR,DEBIT,RESTAURANT,CHINESE TAKEAWAY PURCHASE,CHINESE TAKEAWAY,False,True
TX00001473,CUST00001,CUST00001_CHECKING,2025-12-23,-29.300660869663364,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00001474,CUST00001,CUST00001_CHECKING,2025-12-24,-10.949951922435954,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00001475,CUST00001,CUST00001_CHECKING,2025-12-11,-40.304645306482655,EUR,DEBIT,GROCERIES,,FARMERS MARKET,False,True
TX00001476,CUST00001,CUST00001_CHECKING,2025-12-15,-42.39912441522219,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00001477,CUST00001,CUST00001_CHECKING,2025-12-07,-13.97149769491224,EUR,DEBIT,RESTAURANT,,FAST FOOD CHAIN A,False,True
TX00001478,CUST00001,CUST00001_CHECKING,2025-12-25,-21.491864000846707,EUR,DEBIT,RESTAURANT,SANDWICH SHOP PURCHASE,SANDWICH SHOP,False,True
TX00001479,CUST00001,CUST00001_CHECKING,2025-12-18,-49.21264934207196,EUR,DEBIT,MISCELLANEOUS,FOREIGN EXCHANGE PURCHASE,FOREIGN EXCHANGE,False,True
TX00001480,CUST00001,CUST00001_CHECKING,2025-12-15,-29.01576362645114,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00001481,CUST00001,CUST00001_CHECKING,2025-12-11,-28.434978889592198,EUR,DEBIT,HEALTHCARE,PHYSIOTHERAPY PURCHASE,PHYSIOTHERAPY,False,True
TX00001482,CUST00001,CUST00001_CHECKING,2025-12-16,-40.130611313539966,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00001483,CUST00001,CUST00001_CHECKING,2025-12-24,-12.013249475862184,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,,False,True
TX00001484,CUST00001,CUST00001_CHECKING,2025-12-14,-61.54624340731214,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00001485,CUST00001,CUST00001_CHECKING,2025-12-01,-22.102025325714006,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00001486,CUST00001,CUST00001_CHECKING,2025-12-01,-85.18430581163065,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,FARMERS MARKET,False,True
TX00001487,CUST00001,CUST00001_CHECKING,2025-12-25,-8.318160556431064,EUR,DEBIT,HEALTHCARE,,PHYSIOTHERAPY,False,True
TX00001488,CUST00001,CUST00001_CHECKING,2025-12-17,-45.26669269808608,EUR,DEBIT,SHOPPING,CLOTHING RETAILER B PURCHASE,CLOTHING RETAILER B,False,True
TX00001489,CUST00001,CUST00001_CHECKING,2025-12-17,-38.9715296571095,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,,False,True
TX00001490,CUST00001,CUST00001_CHECKING,2025-12-25,-30.374386398598613,EUR,DEBIT,RESTAURANT,MEXICAN GRILL PURCHASE,MEXICAN GRILL,False,True
TX00001491,CUST00001,CUST00001_CHECKING,2025-12-23,-70.22197171193017,EUR,DEBIT,GROCERIES,,FARMERS MARKET,False,True
